route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
1_715,2,"715","","P+R AL. KRAKOWSKA - al. Krakowska - Raszyn/al. Krakowska - Raszyn/Sportowa - Rybie/Raszyńska - Jaworowa/Warszawska - Dawidy/Warszawska - Dawidy/Długa - Dawidy Bankowe/Długa - Łady/Długa - Podolszyn Nowy/Długa - Łady/Długa - Dawidy Bankowe/Długa - Dawidy/Długa - Dawidy/Warszawska - Dawidy Bankowe/Starzyńskiego - Zgorzała/Karczunkowska - Karczunkowska - Puławska - Płaskowickiej - Roentgena - Pileckiego - Herbsta - al. KEN - Beli Bartóka - al. Rodowicza „Anody” - URSYNÓW PŁN.|URSYNÓW PŁN. - Beli Bartóka - al. KEN - Herbsta - Roentgena - Płaskowickiej - Puławska - Karczunkowska - Zgorzała/Zgorzalska - Dawidy Bankowe/Starzyńskiego - Dawidy/Warszawska - Dawidy/Długa - Dawidy Bankowe/Długa - Łady/Długa - Podolszyn Nowy/Długa - Łady/Długa - Dawidy Bankowe/Długa - Dawidy/Długa - Dawidy/Warszawska - Jaworowa/Warszawska - Rybie/Raszyńska - Raszyn/Sportowa - Raszyn/al. Krakowska - al. Krakowska - P+R AL. KRAKOWSKA",3
1_716,2,"716","","PIASTÓW OGIŃSKIEGO - Piastów/Sowińskiego - Piastów/al. Wojska Polskiego - Piastów/Warszawska - Orląt Lwowskich - Keniga - Warszawska - Lalki - Gierdziejewskiego - Połczyńska - Fort Wola - CM. WOLSKI|CM. WOLSKI - Wolska - Połczyńska - Gierdziejewskiego - Władysława Jagiełły - Warszawska - Keniga - Orląt Lwowskich - Piastów/Warszawska - Piastów/al. Wojska Polskiego - Piastów/Sowińskiego - PIASTÓW OGIŃSKIEGO",3
1_717,2,"717","","PIASTÓW OGIŃSKIEGO - Piastów/al. Wojska Polskiego - Piastów/al. Tysiąclecia - Piastów/Al. Jerozolimskie - Opacz-Kolonia/Al. Jerozolimskie - Al. Jerozolimskie - GRZYMAŁY-SOKOŁOWSKIEGO|DW. ZACHODNI - Opacz-Kolonia/Al. Jerozolimskie - Piastów/Al. Jerozolimskie - Pruszków/Grunwaldzka - Piastów/al. Tysiąclecia - Piastów/al. Wojska Polskiego - Piastów/Sowińskiego - PIASTÓW OGIŃSKIEGO",3
1_719,2,"719","","LESZNO LESZNO - Leszno/Sochaczewska - Leszno/Warszawska - Zaborówek/Stołeczna - Zaborów/Stołeczna - Wyględy/Stołeczna - Borzęcin Duży/Warszawska - Wierzbin/Warszawska - Wojcieszyn/Warszawska - Koczargi Nowe/Warszawska - Zielonki-Wieś/Warszawska - Zielonki/Warszawska - Stare Babice/Warszawska - Stare Babice/Rynek - Latchorzew/Warszawska - Lubiczów/Warszawska - Blizne Jasińskiego/Warszawska - Blizne Łaszczyńskiego/Warszawska - Górczewska - METRO BEMOWO|METRO BEMOWO - Blizne Łaszczyńskiego/Warszawska - Blizne Jasińskiego/Warszawska - Lubiczów/Warszawska - Latchorzew/Warszawska - Stare Babice/Rynek - Stare Babice/Warszawska - Zielonki/Warszawska - Zielonki-Wieś/Warszawska - Koczargi Nowe/Warszawska - Wojcieszyn/Warszawska - Wierzbin/Warszawska - Borzęcin Duży/Warszawska - Wyględy/Stołeczna - Zaborów/Stołeczna - Zaborówek/Stołeczna - Leszno/Warszawska - Leszno/Sochaczewska - LESZNO LESZNO",3
1_720,2,"720","","RZAKTA RZAKTA - Rzakta/Mazowiecka - Czarnówka/Złotej Jesieni - Glinianka/Wrzosowa - Glinianka/Napoleońska - Lipowo/Armii Krajowej - Malcanów/Mazowiecka - Dziechciniec/Majowa - Żanęcin/Rajska - Wiązowna/Projektowana - Wiązowna/Kościelna - Wiązowna/Lubelska - Góraszka/Przelotowa - Góraszka/Lubelska - Majdan/Piękna - Majdan/Lubelska - Zakręt/Lubelska - Lubelska - Trakt Brzeski - Czecha - Płowiecka - Grochowska - WIATRACZNA|WIATRACZNA - Płowiecka - Czecha - Trakt Brzeski - Lubelska - Zakręt/Lubelska - Majdan/Lubelska - Majdan/Klubowa - Góraszka/Lubelska - Góraszka/Przelotowa - Wiązowna/Lubelska - Wiązowna/Kościelna - Wiązowna/Spokojna - Żanęcin/Spokojna - Żanęcin/Rajska - Dziechciniec/Majowa - Dziechciniec/Mazowiecka - Malcanów/Mazowiecka - Lipowo/Armii Krajowej - Glinianka/Napoleońska - Czarnówka/Złotej Jesieni - Rzakta/Mazowiecka - RZAKTA RZAKTA",3
1_721,2,"721","","KOSÓW KOSÓW - Kosów/Karasia - Wólka Kosowska/Nadrzeczna - Wólka Kosowska/al. Krakowska - Marysin/al. Krakowska - Łazy/al. Krakowska - Sękocin-Las/Słoneczna - Sękocin-Las/al. Krakowska - Sękocin Stary/al. Krakowska - Sękocin Nowy/al. Krakowska - Janki/al. Krakowska - Falenty/al. Krakowska - Raszyn/al. Krakowska - al. Krakowska - P+R AL. KRAKOWSKA|P+R AL. KRAKOWSKA - Raszyn/al. Krakowska - Falenty/al. Krakowska - Janki/al. Krakowska - Sękocin Nowy/al. Krakowska - Sękocin Stary/al. Krakowska - Sękocin-Las/al. Krakowska - Łazy/al. Krakowska - Marysin/al. Krakowska - Wólka Kosowska/Nadrzeczna - Kosów/Karasia - KOSÓW KOSÓW",3
1_722,2,"722","","RADIÓWEK OS. RADIÓWEK - Radiówek/Osiedle Radiówek - Radiówek/jezdnia boczna drogi ekspresowej S17 - Emów/jezdnia boczna drogi ekspresowej S17 - Wiązowna/Lubelska - Góraszka/Przelotowa - Góraszka/Lubelska - Majdan/Piękna - Majdan/Lubelska - Zakręt/Lubelska - Lubelska - Trakt Brzeski - Czecha - Płowiecka - Grochowska - WIATRACZNA|WIATRACZNA - Płowiecka - Czecha - Trakt Brzeski - Lubelska - Zakręt/Lubelska - Majdan/Lubelska - Majdan/Klubowa - Góraszka/Lubelska - Góraszka/Przelotowa - Wiązowna/Lubelska - Emów/jezdnia boczna drogi ekspresowej S17 - Radiówek/jezdnia boczna drogi ekspresowej S17 - Radiówek/Osiedle Radiówek - RADIÓWEK OS. RADIÓWEK",3
1_723,2,"723","","LEGIONOWO PKP LEGIONOWO PRZYSTANEK - Legionowo/Gdańska - Legionowo/Jagiellońska - Legionowo/Parkowa - Legionowo/Sobieskiego - Legionowo/Krasińskiego - Legionowo/pętla Mickiewicza - Legionowo/Sowińskiego - Legionowo/Piłsudskiego - Legionowo/Sobieskiego - Legionowo/Warszawska - Jabłonna/Zegrzyńska - Jabłonna/Modlińska - Modlińska - ŻERAŃ FSO|ŻERAŃ FSO - Jabłonna/Modlińska - Jabłonna/Zegrzyńska - Legionowo/Sobieskiego - Legionowo/Piłsudskiego - Legionowo/Sowińskiego - Legionowo/Krasińskiego - Legionowo/Sobieskiego - Legionowo/Parkowa - Legionowo/Jagiellońska - Legionowo/Gdańska - LEGIONOWO PKP LEGIONOWO PRZYSTANEK",3
1_727,2,"727","","METRO WILANOWSKA - al. Wilanowska - Puławska - Mysiadło/Puławska - Piaseczno/Puławska - Piaseczno/Wojska Polskiego - Piaseczno/Puławska - Piaseczno/Kościuszki - Piaseczno/Sienkiewicza - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Pod Bateriami - Gołków/Gołkowska - Gołków/Zielona - Głosków/Radnych - Głosków/Millenium - Głosków/Lipowa - Bąkówka/Asfaltowa - Wola Gołkowska/Gościniec - Robercin/Gościniec - Kuleszówka/Masztowa - Antoninów/droga wzdłuż Cmentarza Południowego - ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD.",3
1_728,2,"728","","HENRYKÓW-UROCZE HENRYKÓW-UROCZE - Henryków-Urocze/Społeczna - Złotokłos/3 Maja - Szczaki/Mrokowska - Warszawianka/Rejonowa - Mroków/al. Krakowska - Jabłonowo/al. Krakowska - Wólka Kosowska/al. Krakowska - Marysin/al. Krakowska - Łazy/al. Krakowska - Sękocin-Las/Słoneczna - Sękocin-Las/al. Krakowska - Sękocin Stary/al. Krakowska - Sękocin Nowy/al. Krakowska - Janki/al. Krakowska - Falenty/al. Krakowska - Raszyn/al. Krakowska - al. Krakowska - P+R AL. KRAKOWSKA|P+R AL. KRAKOWSKA - Raszyn/al. Krakowska - Falenty/al. Krakowska - Janki/al. Krakowska - Sękocin Nowy/al. Krakowska - Sękocin Stary/al. Krakowska - Sękocin-Las/al. Krakowska - Łazy/al. Krakowska - Marysin/al. Krakowska - Wólka Kosowska/al. Krakowska - Jabłonowo/al. Krakowska - Mroków/al. Krakowska - Mroków/Rejonowa - Warszawianka/Rejonowa - Szczaki/Mrokowska - Złotokłos/3 Maja - Henryków-Urocze/Społeczna - HENRYKÓW-UROCZE HENRYKÓW-UROCZE",3
1_729,2,"729","","METRO BEMOWO - Górczewska - Blizne Łaszczyńskiego/Przejazd - Blizne Łaszczyńskiego/Łaszczyńskiego - Dobrzańskiego „Hubala” - Blizne Jasińskiego/Dobrzańskiego „Hubala” - Latchorzew/Dobrzańskiego „Hubala” - Stare Babice/Dobrzańskiego „Hubala” - Stare Babice/Rynek - Stare Babice/Warszawska - Zielonki/Warszawska - Zielonki/Sportowa - Lipków/Paschalisa-Jakubowicza - Lipków/Akacjowa - Koczargi Stare/Akacjowa - Koczargi Stare/Klonowa - Wojcieszyn/Trakt Królewski - Wojcieszyn/Warszawska - Wierzbin/Warszawska - Borzęcin Duży/Warszawska - Borzęcin Duży/Spacerowa - Stanisławów/Spacerowa - Mariew/Spacerowa - Mariew/Wólczyńska - Wólka/Topolowa - Wiktorów/Topolowa - Wyględy/Topolowa - Zaborów/Stołeczna - ZABORÓW ZABORÓW-SZKOŁA",3
1_730,2,"730","","BRZEZINY BRZEZINY - Brzeziny/Wspólna - Duchnów/Wspólna - Stefanówka/Żurawia - Wiązowna/Lubelska - Góraszka/Przelotowa - Góraszka/Lubelska - Majdan/Piękna - Majdan/Lubelska - Zakręt/Lubelska - Lubelska - Trakt Brzeski - Czecha - Płowiecka - Grochowska - WIATRACZNA|WIATRACZNA - Płowiecka - Czecha - Trakt Brzeski - Lubelska - Zakręt/Lubelska - Majdan/Lubelska - Majdan/Klubowa - Góraszka/Lubelska - Góraszka/Przelotowa - Wiązowna/Lubelska - Stefanówka/Żurawia - Duchnów/Wspólna - Brzeziny/Wspólna - BRZEZINY BRZEZINY",3
1_731,2,"731","","LEGIONOWO OS. MŁODYCH - Legionowo/pętla os. Młodych - Legionowo/Suwalna - Legionowo/al. Legionów - Legionowo/Piaskowa - Legionowo/Zegrzyńska - Legionowo/Warszawska - Legionowo/Sowińskiego - Legionowo/Piłsudskiego - Legionowo/Sobieskiego - Legionowo/Warszawska - Jabłonna/Zegrzyńska - Jabłonna/Akademijna - Jabłonna/Przylesie - Jabłonna/Marmurowa - Dębowa - Modlińska - ŻERAŃ FSO|ŻERAŃ FSO - Marmurowa - Jabłonna/Marmurowa - Jabłonna/Politechniczna - Jabłonna/Akademijna - Jabłonna/Zegrzyńska - Legionowo/Sobieskiego - Legionowo/Piłsudskiego - Legionowo/Sowińskiego - Legionowo/Warszawska - Legionowo/Zegrzyńska - Legionowo/Piaskowa - Legionowo/al. Legionów - Legionowo/Suwalna - Legionowo/pętla os. Młodych - LEGIONOWO OS. MŁODYCH",3
1_733,2,"733","","MŁOCHÓW MŁOCHÓW - Młochów/Mazowiecka - Młochów/al. Kasztanowa - Stara Wieś/Grodziska - Rusiec/al. Katowicka - Nadarzyn/Mszczonowska - Nadarzyn/Graniczna - Nadarzyn/Mszczonowska - Nadarzyn/Kościelna - al. Krakowska - P+R AL. KRAKOWSKA|P+R AL. KRAKOWSKA - al. Polskiej Organizacji Wojskowej - Nadarzyn/Warszawska - Nadarzyn/Mszczonowska - Nadarzyn/Graniczna - Nadarzyn/Mszczonowska - Rusiec/al. Katowicka - Stara Wieś/Grodziska - Młochów/al. Katowicka - Urzut/al. Katowicka - Urzut/Promyka - Kostowiec/Przemysłowa - Rozalin/Przemysłowa - Rozalin/Młochowska - Młochów/Mazowiecka - MŁOCHÓW MŁOCHÓW",3
1_735,2,"735","","ZEGRZE PŁD. ZEGRZE PŁD. - Zegrze Płd./parking - Zegrze Płd./Warszawska - Nieporęt/Zegrzyńska - Nieporęt/Jana Kazimierza - Stanisławów Pierwszy/Jana Kazimierza - Rembelszczyzna/Jana Kazimierza - Płochocińska - Modlińska - al. Armii Krajowej - Słowackiego - Włościańska - METRO MARYMONT|METRO MARYMONT - al. Armii Krajowej - Modlińska - Płochocińska - Rembelszczyzna/Jana Kazimierza - Stanisławów Pierwszy/Jana Kazimierza - Nieporęt/Jana Kazimierza - Nieporęt/Zegrzyńska - Zegrze Płd./Warszawska - Zegrze Płd./parking - ZEGRZE PŁD. ZEGRZE PŁD.",3
1_736,2,"736","","LEGIONOWO MICKIEWICZA - Legionowo/pętla Mickiewicza - Legionowo/Sowińskiego - Legionowo/Piłsudskiego - Legionowo/Kościuszki - Legionowo/Słowackiego - Legionowo/Zegrzyńska - Legionowo/Strużańska - Legionowo/Polna - Legionowo/Słoneczna - Legionowo/gen. Roi - Józefów k. Legionowa/Strużańska - Kąty Węgierskie/Strużańska - Rembelszczyzna/Jana Kazimierza - Płochocińska - Modlińska - ŻERAŃ FSO|ŻERAŃ FSO - Płochocińska - Rembelszczyzna/Jana Kazimierza - Rembelszczyzna/Strużańska - Kąty Węgierskie/Strużańska - Józefów k. Legionowa/Strużańska - Legionowo/gen. Roi - Legionowo/Słowackiego - Legionowo/Polna - Legionowo/Strużańska - Legionowo/Zegrzyńska - Legionowo/Jagiellońska - Legionowo/Słowackiego - Legionowo/Kościuszki - Legionowo/Piłsudskiego - Legionowo/Sowińskiego - Legionowo/pętla Mickiewicza - LEGIONOWO MICKIEWICZA",3
1_737,2,"737","","ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD. - Antoninów/droga wzdłuż Cmentarza Południowego - Kuleszówka/Masztowa - Władysławów/Wojska Polskiego - Wilcza Góra/Żwirowa - Bobrowiec/Mazowiecka - Kolonia Lesznowola/Postępu - Kolonia Lesznowola/Słoneczna - Lesznowola/Szkolna - Nowa Wola/Krasickiego - Nowa Wola/Postępu - Zgorzała/Postępu - Zgorzała/Karczunkowska - Karczunkowska - Puławska - Płaskowickiej - Roentgena - Pileckiego - Herbsta - al. KEN - Beli Bartóka - al. Rodowicza „Anody” - URSYNÓW PŁN.|URSYNÓW PŁN. - Beli Bartóka - al. KEN - Herbsta - Roentgena - Płaskowickiej - Puławska - Karczunkowska - Zgorzała/Postępu - Nowa Wola/Postępu - Nowa Wola/Krasickiego - Lesznowola/Słoneczna - Kolonia Lesznowola/Postępu - Kolonia Lesznowola/Mazowiecka - Bobrowiec/Żwirowa - Wilcza Góra/Żwirowa - Władysławów/Wojska Polskiego - Kuleszówka/Masztowa - Antoninów/droga wzdłuż Cmentarza Południowego - ANTONINÓW CM. POŁUDNIOWY-BRAMA PŁD.",3
1_738,2,"738","","RADZYMIN P+R RADZYMIN - Radzymin/Słowackiego - Radzymin/Konstytucji 3 Maja - Radzymin/Norwida - Radzymin/al. Jana Pawła II - Cegielnia/al. Jana Pawła II - Słupno/al. Jana Pawła II - Nadma/al. Jana Pawła II - Marki/al. Piłsudskiego - Ząbki/Radzymińska - Radzymińska - Trocka - METRO TROCKA|METRO TROCKA - Radzymińska - Ząbki/Radzymińska - Marki/al. Piłsudskiego - Nadma/al. Jana Pawła II - Słupno/al. Jana Pawła II - Cegielnia/al. Jana Pawła II - Radzymin/al. Jana Pawła II - Radzymin/Norwida - Radzymin/Konstytucji 3 Maja - Radzymin/Słowackiego - RADZYMIN P+R RADZYMIN",3
1_739,2,"739","","PIASECZNO JULIANOWSKA-CMENTARZ - Piaseczno/Julianowska - Julianów/Julianowska - Józefosław/Kameralna - Józefosław/Wilanowska - Józefosław/Geodetów - Mysiadło/Puławska - Puławska - al. Wilanowska - METRO WILANOWSKA|METRO WILANOWSKA - Puławska - Mysiadło/Geodetów - Józefosław/Geodetów - Józefosław/Wilanowska - Józefosław/Kameralna - Julianów/Julianowska - Piaseczno/Julianowska - PIASECZNO JULIANOWSKA-CMENTARZ",3
1_742,2,"742","","GÓRA KALWARIA RYNEK - Góra Kalwaria/3 Maja - Góra Kalwaria/Wyszyńskiego - Moczydłów/droga wojewódzka nr 724 - Wólka Załęska/Wilanowska - Brześce/Wilanowska - Kawęczyn/Wilanowska - Turowice/Wilanowska - Słomczyn/Wilanowska - Konstancin-Jeziorna/Wilanowska - Konstancin-Jeziorna/Warszawska - Drewny - Korbońskiego - Relaksowa - Wąwozowa - al. KEN - METRO KABATY|METRO KABATY - Wąwozowa - Rosoła - Rosnowskiego - Korbońskiego - Drewny - Konstancin-Jeziorna/Warszawska - Konstancin-Jeziorna/Wilanowska - Słomczyn/Wilanowska - Turowice/Wilanowska - Kawęczyn/Wilanowska - Brześce/Wilanowska - Wólka Załęska/Wilanowska - Moczydłów/droga wojewódzka nr 724 - Góra Kalwaria/Wyszyńskiego - Góra Kalwaria/Piłsudskiego - Góra Kalwaria/3 Maja - GÓRA KALWARIA RYNEK",3
1_743,2,"743","","WOLICA WOLICA K. PŁOCHOCINA - Wolica/Fabryczna - Płochocin/Warszawska - Święcice/Warszawska - Święcice/Zaborowska - Pilaszków/Nowowiejska - Myszczyn/Nowowiejska - Pogroszew Kolonia/Nowowiejska - Pogroszew/Nowowiejska - Umiastów/Umiastowska - Kaputy/Sochaczewska - Strzykuły/Poniatowskiego - Kaputy/Poniatowskiego - Ożarów Mazowiecki/Poniatowskiego - Ożarów Mazowiecki/Poznańska - Ożarów Mazowiecki/Strzykulska - Piotrkówek Mały/Strzykulska - Strzykuły/Sochaczewska - Wieruchów/Sochaczewska - Macierzysz/Sochaczewska - Macierzysz/Szeligowska - Szeligi/Szeligowska - Szeligowska - Człuchowska - Powstańców Śląskich - Górczewska - OS. GÓRCZEWSKA|OS. GÓRCZEWSKA - Powstańców Śląskich - Człuchowska - Szeligowska - Szeligi/Szeligowska - Macierzysz/Sochaczewska - Wieruchów/Sochaczewska - Strzykuły/Sochaczewska - Strzykuły/Strzykulska - Piotrkówek Mały/Strzykulska - Ożarów Mazowiecki/Strzykulska - Ożarów Mazowiecki/Poznańska - Ożarów Mazowiecki/Poniatowskiego - Kaputy/Poniatowskiego - Strzykuły/Sochaczewska - Kaputy/Sochaczewska - Umiastów/Umiastowska - Pogroszew/Nowowiejska - Pogroszew Kolonia/Nowowiejska - Pilaszków/Nowowiejska - Święcice/Zaborowska - Święcice/Poznańska - Święcice/Warszawska - Płochocin/Warszawska - Wolica/Fabryczna - WOLICA WOLICA K. PŁOCHOCINA",3
1_750,2,"750","","DĘBINA DĘBINA - Dębina/Pańska - Czosnów/Warszawska - Cząstków Mazowiecki/ - Cząstków Polski/Wiejska - Łomna/Kochanowskiego - Łomna-Las/Kochanowskiego - Pieńków/ - Dziekanów Nowy/Rolnicza - Dziekanów Polski/Rolnicza - Dziekanów Leśny/Rolnicza - Kiełpin/Rolnicza - Łomianki/Armii Poznań - Łomianki/Warszawska - Łomianki/Brukowa - Łomianki/Kolejowa - Pułkowa - al. gen. Wittek - Kasprowicza - METRO MŁOCINY|METRO MŁOCINY - al. gen. Wittek - Pułkowa - Łomianki/Warszawska - Łomianki/Armii Poznań - Kiełpin/Rolnicza - Dziekanów Leśny/Rolnicza - Dziekanów Polski/Rolnicza - Dziekanów Nowy/Rolnicza - Pieńków/ - Łomna-Las/Kochanowskiego - Łomna/Kochanowskiego - Cząstków Polski/Wiejska - Cząstków Mazowiecki/ - Czosnów/Warszawska - Dębina/Pańska - DĘBINA DĘBINA",3
1_755,2,"755","","CYBULICE DUŻE CYBULICE DUŻE - Cybulice Duże/Wspólna - Sowia Wola Folwarczna/droga wojewódzka nr 579 - Sowia Wola/Kampinoska - Sowia Wola/Spacerowa - Sowia Wola/Szkolna - Sowia Wola/Wojska Polskiego - Janów-Mikołajówka/Wojska Polskiego - Wrzosówka/Wojska Polskiego - Małocice/Wojska Polskiego - Jesionka/Wojska Polskiego - Augustówek/Prosta - Łosia Wólka/Prosta - Dobrzyń/Prosta - Czosnów/droga lokalna - Czosnów/Warszawska - Cząstków Polski/droga krajowa nr 7 - Łomna/droga krajowa nr 7 - Palmiry/droga krajowa nr 7 - Łomna-Las/droga krajowa nr 7 - Izabelin-Dziekanówek/droga krajowa nr 7 - Sadowa/Kolejowa - Dziekanów Polski/Rolnicza - Dziekanów Leśny/Rolnicza - Kiełpin/Rolnicza - Łomianki/Armii Poznań - Łomianki/Warszawska - Łomianki/Brukowa - Łomianki/Kolejowa - Pułkowa - al. gen. Wittek - Kasprowicza - METRO MŁOCINY",3
1_800,2,"800","","PALMIRY PALMIRY-MUZEUM - Palmiry/Palmirska - Palmiry/Kusocińskiego - Pułkowa - al. gen. Wittek - Kasprowicza - METRO MŁOCINY|METRO MŁOCINY - al. gen. Wittek - Pułkowa - Palmiry/Kusocińskiego - Palmiry/Palmirska - PALMIRY PALMIRY-MUZEUM",3
1_900,2,"900","","DĄBRÓWKA WIŚLANA - Aluzyjna - Modlińska - Prząśniczek - Przylesie - Czajki - CHLUBNA",3
2_A1,5,"A1","","WKD GRODZISK MAZOWIECKI RADOŃSKA - WKD/ - Opacz-Kolonia/ - WARSZAWA ŚRÓDMIEŚCIE WKD|WARSZAWA ŚRÓDMIEŚCIE WKD - WKD/ - WKD GRODZISK MAZOWIECKI RADOŃSKA",2
2_A12,5,"A12","","WARSZAWA ŚRÓDMIEŚCIE WKD - Opacz-Kolonia/ - WKD/ - WKD MILANÓWEK GRUDÓW",2
2_L-1,2,"L-1","","PIASECZNO PKP PIASECZNO - Piaseczno/Towarowa - Piaseczno/Dworcowa - Piaseczno/Jana Pawła II - Piaseczno/Orężna - Łoziska/Leśna - Jazgarzewszczyzna/Leśna - Kolonia Lesznowola/Mazowiecka - Bobrowiec/Żwirowa - Wilcza Góra/Żwirowa - Władysławów/Wojska Polskiego - Kuleszówka/Złotych Piasków - Antoninów/Złotych Piasków - Antoninów/droga lokalna - Antoninów/droga wzdłuż Cmentarza Południowego - Stefanowo/droga wzdłuż Cmentarza Południowego - Łazy/Lokalna - Łazy/ks. Słojewskiego - Magdalenka/ks. Słojewskiego - Magdalenka/Lipowa - Magdalenka/Słoneczna - Lesznowola/Słoneczna - Lesznowola/Gminna - Lesznowola/Jedności - Janczewice/Jedności - Falenty/al. Hrabska - Janki/pl. Szwedzki - JANKI PL. SZWEDZKI|JANKI PL. SZWEDZKI - Janki/Mszczonowska - Janczewice/Jedności - Lesznowola/Jedności - Lesznowola/Słoneczna - Lesznowola/Gminna - Lesznowola/Słoneczna - Magdalenka/Lipowa - Magdalenka/ks. Słojewskiego - Łazy/ks. Słojewskiego - Łazy/Wirażowa - Stefanowo/droga wzdłuż Cmentarza Południowego - Antoninów/droga wzdłuż Cmentarza Południowego - Antoninów/Radomska - Antoninów/droga lokalna - Antoninów/Złotych Piasków - Kuleszówka/Masztowa - Władysławów/Wojska Polskiego - Wilcza Góra/Żwirowa - Bobrowiec/Mazowiecka - Kolonia Lesznowola/Leśna - Jazgarzewszczyzna/Leśna - Łoziska/Leśna - Piaseczno/Orężna - Piaseczno/Jana Pawła II - Piaseczno/Dworcowa - Piaseczno/Towarowa - PIASECZNO PKP PIASECZNO",3
2_L10,2,"L10","","LEGIONOWO PKP LEGIONOWO - Legionowo/centrum komunikacyjne - Legionowo/Piłsudskiego - Legionowo/Sobieskiego - Legionowo/Krakowska - Legionowo/al. Legionów - Legionowo/Suwalna - Legionowo/Szarych Szeregów - Łajski/Fabryczna - Łajski/Kościelna - Wieliszew/Kościelna - Wieliszew/al. „Solidarności” - Wieliszew/Baczyńskiego - Wieliszew/Modlińska - Wieliszew/Niepodległości - Wieliszew/por. Przedpełskiego - Komornica/Wspólna - Poddębie/Nasielska - Komornica/Nasielska - KOMORNICA KOMORNICA-SZKOŁA",3
2_L11,2,"L11","","LEGIONOWO PKP LEGIONOWO - Legionowo/centrum komunikacyjne - Legionowo/Piłsudskiego - Legionowo/Sowińskiego - Legionowo/Warszawska - Legionowo/Zegrzyńska - Michałów-Reginów/Warszawska - Michałów-Reginów/Nowodworska - Łajski/Kościelna - Wieliszew/Kościelna - Wieliszew/Modlińska - Wieliszew/Niepodległości - Wieliszew/por. Przedpełskiego - Komornica/Wspólna - Poniatów/Nowodworska - Skrzeszew/Kościelna - Skrzeszew/Nowodworska - Kałuszyn/Nowodworska - Olszewnica Stara/Warszawska - Olszewnica Stara/skwer 11 Listopada - Olszewnica Stara/Nowodworska - Olszewnica Nowa/Nowodworska - Krubin/Nowodworska - Janówek Pierwszy/Nowodworska - Góra/Nowodworska - Okunin/Okunin - Nowy Dwór Mazowiecki/Bohaterów Modlina - Nowy Dwór Mazowiecki/Warszawska - Nowy Dwór Mazowiecki/Sawy - NOWY DWÓR MAZOWIECKI URZĄD MIASTA|NOWY DWÓR MAZOWIECKI URZĄD MIASTA - Nowy Dwór Mazowiecki/Warszawska - Nowy Dwór Mazowiecki/Modlińska - Nowy Dwór Mazowiecki/Bohaterów Modlina - Okunin/Okunin - Góra/Nowodworska - Janówek Pierwszy/Nowodworska - Krubin/Nowodworska - Olszewnica Nowa/Nowodworska - Olszewnica Stara/Warszawska - Olszewnica Stara/skwer 11 Listopada - Olszewnica Stara/Nowodworska - Kałuszyn/Nowodworska - Skrzeszew/Szkolna - Skrzeszew/Kościelna - Poniatów/Nasielska - Komornica/Wspólna - Wieliszew/por. Przedpełskiego - Wieliszew/Niepodległości - Wieliszew/Słoneczna - Wieliszew/Modlińska - Wieliszew/Kościelna - Łajski/Kościelna - Łajski/Nowodworska - Michałów-Reginów/Nowodworska - Michałów-Reginów/Warszawska - Legionowo/Zegrzyńska - Legionowo/Warszawska - Legionowo/Sowińskiego - Legionowo/Piłsudskiego - Legionowo/Jagiellońska - Legionowo/Słowackiego - Legionowo/centrum komunikacyjne - LEGIONOWO PKP LEGIONOWO",3
2_L12,2,"L12","","PIASECZNO URZĄD MIASTA - Piaseczno/droga lokalna - Piaseczno/Puławska - Piaseczno/Kościuszki - Piaseczno/Sienkiewicza - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Pod Bateriami - Gołków/Gołkowska - Gołków/Zielona - Głosków/Radnych - Głosków/Millenium - Baszkówka/Sadowa - Baszkówka/Ogrodowa - Wólka Pracka/Ogrodowa - Złotokłos/Piaseczyńska - Złotokłos/3 Maja - Henryków-Urocze/Społeczna - HENRYKÓW-UROCZE HENRYKÓW-UROCZE|HENRYKÓW-UROCZE HENRYKÓW-UROCZE - Złotokłos/3 Maja - Złotokłos/Piaseczyńska - Wólka Pracka/Ogrodowa - Baszkówka/Sadowa - Głosków/Millenium - Głosków/Radnych - Gołków/Gołkowska - Piaseczno/Pod Bateriami - Piaseczno/al. Polskiego Państwa Podziemnego - Piaseczno/Sienkiewicza - Piaseczno/Wojska Polskiego - Piaseczno/Jana Pawła II - Piaseczno/Zgoda - PIASECZNO ZGODA",3
